freq,stk_flow,siec,unit,geo\TIME_PERIOD	2008-01 	2008-02 	2008-03 	2008-04 	2008-05 	2008-06 	2008-07 	2008-08 	2008-09 	2008-10 	2008-11 	2008-12 	2009-01 	2009-02 	2009-03 	2009-04 	2009-05 	2009-06 	2009-07 	2009-08 	2009-09 	2009-10 	2009-11 	2009-12 	2010-01 	2010-02 	2010-03 	2010-04 	2010-05 	2010-06 	2010-07 	2010-08 	2010-09 	2010-10 	2010-11 	2010-12 	2011-01 	2011-02 	2011-03 	2011-04 	2011-05 	2011-06 	2011-07 	2011-08 	2011-09 	2011-10 	2011-11 	2011-12 	2012-01 	2012-02 	2012-03 	2012-04 	2012-05 	2012-06 	2012-07 	2012-08 	2012-09 	2012-10 	2012-11 	2012-12 	2013-01 	2013-02 	2013-03 	2013-04 	2013-05 	2013-06 	2013-07 	2013-08 	2013-09 	2013-10 	2013-11 	2013-12 	2014-01 	2014-02 	2014-03 	2014-04 	2014-05 	2014-06 	2014-07 	2014-08 	2014-09 	2014-10 	2014-11 	2014-12 	2015-01 	2015-02 	2015-03 	2015-04 	2015-05 	2015-06 	2015-07 	2015-08 	2015-09 	2015-10 	2015-11 	2015-12 	2016-01 	2016-02 	2016-03 	2016-04 	2016-05 	2016-06 	2016-07 	2016-08 	2016-09 	2016-10 	2016-11 	2016-12 	2017-01 	2017-02 	2017-03 	2017-04 	2017-05 	2017-06 	2017-07 	2017-08 	2017-09 	2017-10 	2017-11 	2017-12 	2018-01 	2018-02 	2018-03 	2018-04 	2018-05 	2018-06 	2018-07 	2018-08 	2018-09 	2018-10 	2018-11 	2018-12 	2019-01 	2019-02 	2019-03 	2019-04 	2019-05 	2019-06 	2019-07 	2019-08 	2019-09 	2019-10 	2019-11 	2019-12 	2020-01 	2020-02 	2020-03 	2020-04 	2020-05 	2020-06 	2020-07 	2020-08 	2020-09 	2020-10 	2020-11 	2020-12 	2021-01 	2021-02 	2021-03 	2021-04 	2021-05 	2021-06 	2021-07 	2021-08 	2021-09 	2021-10 	2021-11 	2021-12 	2022-01 	2022-02 	2022-03 	2022-04 	2022-05 	2022-06 	2022-07 	2022-08 	2022-09 	2022-10 	2022-11 	2022-12 	2023-01 	2023-02 	2023-03 	2023-04 	2023-05 	2023-06 	2023-07 	2023-08 	2023-09 	2023-10 	2023-11 	2023-12 	2024-01 	2024-02 
M,STKOP_NAT,G3000,MIO_M3,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2752.000 	2502.000 	2200.000 	2156.000 	2139.000 	2311.000 	2399.000 	2619.000 	2857.000 	3012.000 	3323.000 	3079.000 	2932.000 	2598.000 	2291.000 	2121.000 	2176.000 	2389.000 p	2586.000 	2803.000 	3029.000 	3277.000 	3380.000 	3320.000 	3080.000 	2762.000 	2586.000 	2458.000 	2527.000 	2681.000 	2845.000 	3040.000 	3235.000 	3266.000 	3319.000 	3191.000 	3032.000 	2598.000 	2318.000 	2170.000 	2208.000 	2381.000 	2456.000 	2629.000 	2784.000 	2927.000 	2973.000 	2763.000 	1577.000 	1415.000 	641.000 	387.000 	592.000 	877.000 	1135.000 	1471.000 	1803.000 	2138.000 	2222.000 	1931.000 	1353.000 	801.000 	455.000 	348.000 	453.000 	815.000 	1370.000 	1852.000 	2323.000 	2750.000 	2966.000 	3012.000 	2762.000 	2184.000 	1861.000 	1757.000 	1883.000 	2081.000 	2305.000 	2477.000 	2660.000 	2836.000 	2858.000 	2457.000 	1937.000 	1348.000 	896.000 	529.000 	422.000 	732.000 	1059.000 	1468.000 	1918.000 	2239.000 	2303.000 	2072.000 	1628.000 	1172.000 	847.000 	581.000 	680.000 	983.000 	1310.000 	1800.000 	2252.000 	2627.000 	2961.000 	2866.000 	2462.000 	1953.000 	1427.000 	1283.000 	1474.000 	1846.000 	2145.000 	2446.000 	2795.000 	3092.000 	3259.000 	3077.000 	2638.000 p	2022.000 p
M,STKOP_NAT,G3000,MIO_M3,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	391.000 	273.000 	247.000 	246.000 	230.000 	279.000 	328.000 	371.000 	426.000 	467.000 	469.000 	458.000 	404.000 	352.000 	276.000 	216.000 	207.000 	243.000 	319.000 	364.000 	425.000 	463.000 	463.000 	436.000 	374.000 	274.000 	264.000 	264.000 	262.000 	279.000 	311.000 	366.000 	406.000 	466.000 	535.000 	572.000 	572.000 	506.000 	497.000 	489.000 	404.000 	355.000 	343.000 	374.000 	444.000 	520.000 	540.000 	502.000 	472.000 	399.000 	356.000 	330.000 	291.000 	339.000 	367.000 	406.000 	384.000 	430.000 	380.000 	261.000 	192.000 	250.000 	287.000 	220.000 	246.000 	313.000 	309.000 	388.000 	457.000 	496.000 	537.000 	582.000 	582.000 	582.000 	582.000 	600.000 	618.000 	691.000 	699.000 	732.000 	760.000 	792.000 	786.000 	788.000 	724.000 	: 
M,STKOP_NAT,G3000,MIO_M3,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	26.709 	27.516 	19.970 	17.560 	19.661 	20.774 	30.748 	30.753 	29.253 	30.793 	28.302 	23.924 	16.411 	24.453 	21.276 	15.334 	19.463 	14.766 	14.627 	10.849 	14.960 	15.130 	19.524 	23.523 	34.203 	29.519 
M,STKOP_NAT,G3000,MIO_M3,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,STKOP_NAT,G3000,MIO_M3,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1976.000 	1598.000 	1260.000 	1220.000 	1422.000 	1875.000 	2298.000 	2713.000 	3082.000 	3194.000 	3226.000 	2899.000 	2303.000 	1751.000 	1127.000 	708.000 	473.000 	678.000 	1029.000 	1480.000 	1940.000 	2256.000 	2503.000 	2395.000 	2185.000 	1552.000 	1018.000 	870.000 	1069.000 	1544.000 	2053.000 	2627.000 	3122.000 	3192.000 	3116.000 	2588.000 	2967.000 	2222.000 	1907.000 	1745.000 	1936.000 	2307.000 	2712.000 	2921.000 	3534.000 	4022.000 	4107.000 	3916.000 	3175.000 	2474.000 	1755.000 	1301.000 	1496.000 	1762.000 	1992.000 	2249.000 	2742.000 	2991.000 	3211.000 	3211.000 	2860.000 	2272.000 	1990.000 	2108.000 	2528.000 	3194.000 	3812.000 	4230.000 	4341.000 	4345.000 	4447.000 	4409.000 	4318.000 	3656.917 	3375.943 	3205.797 	3286.588 	3591.382 	3728.528 	4020.886 	4108.688 	4277.139 	4193.119 	3978.372 	3629.122 	2678.797 	1936.743 	1811.201 	1733.249 	1937.446 	2326.630 	2543.231 	2733.845 	2817.625 	2778.443 	2536.341 	1849.254 	1390.808 	1135.617 	1178.805 	1239.866 	1891.341 	2556.400 	2907.901 	3307.284 	3641.721 	4105.693 	4075.284 	3567.621 	3367.127 	3203.329 	3031.725 	3084.887 	3401.335 	3777.611 	4104.888 	4361.615 	4395.062 	4450.754 	4218.772 	3844.790 	3582.580 
M,STKOP_NAT,G3000,MIO_M3,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1493.000 	1137.000 	771.000 	760.000 	1197.000 	1627.000 	1780.000 	1890.000 	2121.000 	2396.000 	2462.000 	2094.000 	1772.000 	1324.000 	823.000 	599.000 	357.000 	645.000 	927.000 	1307.000 	1597.000 	2064.000 	2377.000 	2661.000 	2127.000 	1709.000 	1274.000 	885.000 	1192.000 	1486.000 	1788.000 	2125.000 	2234.000 	2774.000 	2821.000 	2286.000 	1701.000 	1188.000 	924.000 	982.000 	1026.000 	1611.000 	2119.000 	2276.000 	2698.000 	2890.000 	3194.000 	2639.000 	2948.000 	2646.000 	2742.000 	2889.000 	3022.000 	2758.000 	3243.000 	3191.000 	3246.000 	3231.000 	3245.000 	3363.000 	3146.000 	2727.000 	2165.000 	1677.000 	1476.000 	1580.000 	2054.000 	2286.000 	2792.000 	3236.000 	3466.000 	3452.000 	3095.000 	2237.640 	1914.510 	1584.800 	1423.200 	2150.380 	1650.700 	1928.110 	2430.960 	2814.840 	3260.520 	2961.690 	2852.000 	2319.650 	2611.690 	1808.410 	2030.950 	2374.890 	2606.400 	2791.420 	2693.200 	2863.270 	2741.970 	2413.330 	1914.570 	1514.640 	1665.430 	929.230 	1326.830 	2025.780 	2724.830 	3367.900 	3713.320 	3896.850 	3818.310 	5275.850 	5334.460 	4744.550 	4462.080 	4208.110 	4336.490 	4673.440 	4908.240 	5043.220 	5258.320 	5453.000 	5385.740 	5336.909 	5442.400 	5220.286 
M,STKOP_NAT,G3000,MIO_M3,UA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18548.000 	15365.000 	14717.000 	14841.000 	15119.000 	15651.000 	16025.000 	16684.000 	17336.000 	17975.000 	18036.000 	17165.000 	15746.000 	14212.000 	12366.000 	10820.000 	10554.000 	11087.000 	11919.000 	13134.000 	14674.000 	15821.000 	15870.000 	14868.000 	12934.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,STKOP_NAT,G3000,MIO_M3,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3973.000 	3300.000 	2572.000 	2484.000 	2856.000 	3286.000 	4070.000 	4441.000 	4627.000 	4704.000 	4815.000 	4558.000 	4063.000 	2800.000 	1440.000 	936.000 	705.000 	1046.000 	1862.000 	2921.000 	3718.000 	3688.000 	4014.000 	4055.000 	4001.000 	2692.000 	1670.000 	1153.000 	832.000 	1322.000 	2019.000 	2434.000 	2452.000 	2487.000 	2548.000 	2502.000 	2242.000 	1466.000 	1247.000 	1011.000 	605.000 	561.000 	855.000 	1066.000 	1189.000 	900.000 	1340.000 	1269.000 	998.000 	1112.000 	759.000 	253.000 	399.000 	425.000 	688.000 	914.000 	1171.000 	914.000 	1306.000 	1345.000 	1411.000 	1200.000 	883.000 	1273.000 	1498.000 	1650.000 	1753.000 	2218.000 	2263.000 	2471.000 	2416.000 	2257.038 	2398.996 	1276.275 	512.624 	637.070 	1602.849 	2145.756 	2369.656 	2840.125 	3001.364 	2587.793 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,STKOP_NAT,G3000,MIO_M3,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,STKOP_NAT,G3000,TJ_GCV,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
M,STKOP_NAT,G3000,TJ_GCV,AT	114672.000 	92342.000 	73945.000 	56621.000 	61031.000 	82686.000 	109706.000 	137599.000 	155837.000 	164737.000 	165889.000 	154684.000 	131480.000 	94249.000 	68025.000 	54833.000 	72515.000 	91070.000 	109904.000 	129016.000 	150830.000 	164419.000 	164817.000 	163903.000 	148208.000 	120156.000 	91666.000 	80143.000 	90117.000 	104262.000 	121189.000 	135612.000 	147493.000 	153492.000 	147135.000 	143400.000 	119877.000 	103984.000 	87176.000 	86978.000 	120553.000 	148724.000 	184843.000 	213729.000 	232205.000 	241225.000 	240311.000 	222987.000 	198273.000 	175610.000 p	126658.000 p	128619.000 p	141063.000 p	164057.000 p	184458.000 p	212248.000 p	236241.000 p	267065.000 p	269674.000 p	257603.000 p	224699.000 	179047.000 	126815.000 	70634.000 	61722.000 	71035.000 	95193.000 	139565.000 	185663.000 	221366.000 	247640.000 	231044.000 	198634.000 	161414.000 	126015.000 	128360.000 	166983.000 	201002.000 	238977.000 	272037.000 	307188.000 	316509.000 	311178.000 	294587.000 	247433.000 	199483.000 	143178.000 	96742.000 	91239.000 	121506.000 	157309.000 	195050.000 	226587.000 	250077.000 	255989.000 	236810.000 	207736.000 	167517.000 	143510.000 	128034.000 	147730.000 	176404.000 	217400.000 	267304.000 	301574.000 	322428.000 	312539.000 	276251.000 	208717.000 	137108.000 	85844.000 	62225.000 	72860.000 	101466.000 	129436.000 	179231.000 	241053.000 	286010.000 	303795.000 	287268.000 	224943.000 	168574.000 	107890.000 	64703.000 	93933.000 	122999.000 	154509.000 	185663.000 	222119.000 	245691.000 	267054.000 	260586.000 	225032.000 	178962.000 	161787.000 	176088.000 	212021.000 	248975.000 	286950.000 	319009.000 	337246.000 	347179.000 	347009.000 	345726.000 	340243.000 	299202.518 	284634.837 	263773.763 	274345.909 	301841.014 	319544.984 	311521.579 	313315.035 	321545.749 	322883.140 	314653.106 	280025.094 	198330.595 	143657.188 	99370.730 	89260.667 	88567.001 	117215.704 	135319.595 	173464.652 	181027.273 	190910.121 	158521.966 	117045.748 	76497.479 	59453.455 	45032.066 	65153.995 	112652.615 	155171.236 	183123.748 	229986.224 	274363.751 	320607.508 	324342.524 	301021.761 	269866.866 	244647.259 	232510.175 	239728.823 	264001.250 	287321.247 	307167.975 	325609.012 	332759.427 	349514.890 	340927.573 	327013.225 	287403.475 
M,STKOP_NAT,G3000,TJ_GCV,BE	36610.000 	30185.000 	20517.000 	17266.000 	16707.000 	26768.000 	39466.000 	42749.000 	42242.000 	43223.000 	45813.000 	46328.000 	35721.000 	26078.000 	15740.000 	7954.000 	7649.000 	15952.000 	27316.000 	34382.000 	35979.000 	36180.000 	36199.000 	37178.000 	28817.000 	19549.000 	13972.000 	5082.000 	7205.000 	9110.000 	15434.000 	19856.000 	23880.000 	25689.000 	28887.000 	27518.000 	24113.000 	17910.000 	12298.000 	3745.000 	8670.000 	15040.000 	20370.000 	20925.000 	25235.000 	29758.000 	33002.000 	29758.000 	21193.000 	18487.000 	15392.000 	13032.000 	16757.000 	19669.000 	26467.000 	33456.000 	33456.000 	41252.000 	44653.000 	37242.000 p	16711.000 	17091.000 	13521.000 	8158.000 	9102.000 	17656.000 	17768.000 	26131.000 	28888.000 	29222.000 	30380.000 	29320.000 	20187.000 	18741.000 	18566.000 	22106.000 	20963.000 	23143.000 	24065.000 	29873.000 	36020.000 	32767.000 	33994.000 	32553.000 	27102.000 	22357.000 	15326.000 	13354.000 	10881.000 	7861.000 	9868.000 	15769.000 	15398.000 	20937.000 	21607.000 	19656.000 	22718.000 	16735.000 	8949.000 	7377.000 	10138.000 	11927.000 	15594.000 	20755.000 	26387.000 	30761.000 	29744.000 	28505.000 	26418.500 	17414.200 	10961.300 	7878.700 	8218.500 	10688.800 	14677.000 	21212.000 	26596.900 	28795.600 	28495.200 	31089.900 	15599.200 	10650.300 	6191.600 	3205.700 	1295.200 	7894.000 	12271.400 	18978.400 	23008.100 	23829.100 	21145.000 	21627.200 	19457.000 	14087.800 	12555.700 	18314.300 	19140.800 	22264.900 	28907.600 	33015.200 	37743.000 	38177.000 	40026.100 	35998.400 	32359.600 	26725.500 	26282.000 	34051.300 	34551.400 	35769.000 	37459.000 	38954.700 	37589.700 	36428.100 	34379.000 	34201.300 	26460.900 	20514.900 	12959.200 	12131.700 	18085.200 	19200.100 	18958.700 	25106.700 	26402.700 	30943.700 	40138.200 	27399.000 	25895.600 	17715.100 	9219.300 	10120.100 	10169.000 	19796.800 	28462.300 	30558.400 	36834.500 	39064.900 	43686.400 	36564.400 	31204.100 	28899.800 	20369.800 	17240.600 	19667.800 	28094.000 	28297.600 	34707.200 	37440.600 	38808.600 	40601.100 	38132.200 	34870.100 	24922.000 
M,STKOP_NAT,G3000,TJ_GCV,BG	19752.000 	16443.000 	13906.000 	11682.000 	12249.000 	14870.000 	17309.000 	19459.000 	22515.000 	23253.000 	23265.000 	23265.000 	21832.000 	19262.000 	17108.000 	18626.000 	18596.000 	20683.000 	22912.000 	23264.000 	23211.000 	24999.000 	24848.000 	23962.000 	21216.000 	17335.000 	13794.000 	10855.000 	12416.000 	15629.000 	16120.000 	16070.000 	16694.000 	16391.000 	16431.000 	16400.000 	16185.000 	12952.000 	9857.000 	7112.000 	8428.000 	12339.000 	15768.000 	15768.000 	17059.000 	20149.000 	20195.000 	17909.000 	15465.000 	12065.000 	9095.000 	7594.000 	7578.000 	9266.000 	13379.000 	14529.000 	15380.000 	15425.000 	15399.000 	: 	10064.000 	6684.000 	3904.000 	2321.000 	2323.000 	4418.000 	7116.000 	10892.000 	13509.000 	14998.000 	14998.000 	14998.000 	13851.000 	10496.000 	7654.000 	8268.000 	10019.000 	12008.000 	14781.000 	15644.000 	15216.000 	17149.000 	17961.000 	16207.000 	14581.000 	11609.000 	8832.000 	6432.000 	6323.000 	6323.000 	6968.000 	10684.000 	12422.000 	14996.000 	17201.000 	16936.000 	14899.000 	11308.000 	8136.000 	5602.000 	5670.000 	7609.000 	9881.000 	13135.000 	15343.000 	15992.000 	16960.000 	16143.000 	13991.000 	10348.000 	7484.000 	5792.000 	6287.000 	8196.000 	10738.000 	13961.000 	15544.000 	17442.000 	17634.000 	16814.000 	14040.000 	10303.000 	7429.000 	5494.000 	6573.000 	8498.000 	11869.000 	13923.000 	15975.000 	17661.000 	17661.000 	16925.000 	13824.000 	10008.000 	6997.000 	5208.000 	5897.000 	8946.000 	12325.000 	15336.000 	17633.000 	20168.000 	20804.000 	19575.000 	15810.258 	11500.954 	8353.333 	6791.678 	6796.398 	10048.908 	13020.307 	15665.318 	18145.217 	20528.207 	19965.257 	17897.777 	13841.624 	9397.053 	5767.921 	2575.945 	2158.689 	4547.932 	6362.979 	9082.942 	12041.107 	14718.325 	15685.689 	13705.188 	10128.781 	6181.952 	4303.500 	3577.047 	3787.832 	4710.415 	7392.744 	10073.010 	13064.314 	15939.230 	19063.647 	19512.700 	17360.637 	17316.240 	16364.591 	16364.591 	16474.707 	18096.885 	18532.113 	18566.481 	19859.813 	20411.849 	20724.193 	19179.292 	17441.643 	14368.378 p
M,STKOP_NAT,G3000,TJ_GCV,CY	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 
